KSB IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2005-11-30,0.17914659586177023,-1.0262100504406577,-0.1923129631965296,-0.47414215561866696,-0.5455772948932418,-1.4475972588997867,-1.4045569266992257,-0.7554285443193133,-0.496987736138066,-0.6055001699542201,-0.6184327210243685,-0.17465954254995952,-1.0947500944706388,-1.1207186243124871,0.0749976519277083
2005-12-31,0.16454041167676284,-0.6306330772793293,-0.5430860609434403,-0.16228903436120612,-0.5377633220138788,-1.042000183818741,-0.45315148609612266,-0.334230926191294,-2.114531372742443,-0.5368779132113053,-0.36444641956078394,-0.4067874925210369,-0.6946167191177302,-0.6732777898279211,0.02191607488814906
2006-01-31,-0.2257903658974984,0.07581558462493118,-0.18624049647765917,-1.992705655130027,-0.5689050028578309,-0.39682816416105976,0.12436877111415987,-0.24543753159036338,-2.060579599682817,-0.6212098709547113,-0.4681840962273221,-0.16097456663030052,-0.224260212566701,-0.3334897028688504,-0.02456891618830649
2006-02-28,-0.7329155258065531,-0.4271118644461336,-0.4511725639120552,-1.4639625923858623,-1.5922190377136631,-0.6294788094857778,0.4108651570675979,-0.08357847849308435,-1.9947752412066508,-0.8806103917088861,-0.6958866836496546,0.004568778396047722,-0.4769049716203726,-0.43627185941502594,0.10424905542307913
2006-03-31,0.3929546385849368,-0.3289642508869652,-0.3284788570487211,-0.9968152417337993,-1.1149344918442683,1.1687993418598164,1.0078239479784572,-0.06048759431473521,-1.4887381980032524,-0.6604134146467814,-0.17108646567533428,-0.04265058872436431,-0.43205816952283144,0.7901097265516909,0.18155973491458907
2006-04-30,1.0571132884543126,0.42110979457247,-0.27867665148599424,-0.017970761635126023,-1.4205934615716167,0.5115186107388057,0.2505543287294955,-0.16126713263494422,-0.7190374634991938,-0.1645968752260264,0.6350666193785701,0.19865509982896462,-0.5901000146163097,0.3580790067473132,-0.06580951540762692
2006-05-31,-1.2288860636464176,0.14110802827642144,-0.585119557241343,0.5962482673244915,-0.6682514344357372,-0.306097072608912,0.15724601825219847,0.10348071504597586,-1.0826836442974257,-0.6832807331725342,-0.38653389399063437,-0.3863672252378744,-0.7483589015788942,-0.22860954620802698,-0.2292181660334223
2006-06-30,-2.84075092111316,-1.8411098652777904,-1.443703320289399,2.7601657278492446,1.2524257705831048,-0.2715973276464437,-0.7159859042841564,1.1291805183642192,-2.2089977911826586,-2.0397853661104346,-2.1909206405103436,-1.1763023819038385,-1.5068077405934261,-0.15489056922970842,0.14705758417182338
2006-07-31,0.7198890456794995,-1.901076779496304,-1.1726287839066223,1.986860868401722,1.6374825016498031,-1.0767777019875944,-1.1244008044966147,1.06352108276276,-1.4193857223032424,-1.250607300006523,-1.1795318758917512,-1.0674291872978752,-1.3557893542088304,-0.4450198729509589,0.08351625167317521
2006-08-31,0.1785094467623843,-1.0034010440121832,-1.5546056053216715,2.0521955913880965,1.5109084487278759,-1.2208336018900003,-0.9845275955364277,0.9735700309826545,-0.9268431444298206,-0.8300675046248093,-0.7841953978634559,-1.2215180015218419,-1.8457795347479002,-0.3726666145447025,0.05332335937010508
2006-09-30,0.012968444066241416,0.585663505457485,-1.3582047117014844,-1.2650566484541965,1.4505563272212834,-1.302388318640292,-1.4117290131819267,0.690760704557769,-0.5787816621561055,-0.5478538434857293,-0.5231309822443426,-1.1393303607225442,-1.5620373772731397,-0.4171865084268732,0.021779445264039948
2006-10-31,-0.24648107954372192,-0.018177771747296685,-0.9238370685493985,-1.5144809677976987,0.8105367827798191,-0.5212704971103429,0.1131174054974153,0.6193146011423136,-0.4426106600195455,-0.546292713185791,-0.2845845415355887,-0.8813173948104787,-1.0812375689484692,-0.26806197807557125,-0.00630348777859251
2006-11-30,-0.4696546204319946,-0.5464108498029767,-1.083308364971506,-1.4141292704737445,0.7319168842392192,-0.6539701024532296,0.36779201164253134,0.8091672217353287,-0.5070760739544558,-0.7318593758847145,-0.3957520853584688,-0.953077540053529,-1.2242167020817034,-0.22355586031298286,0.20377010020143824
2006-12-31,1.5665399107813491,0.6660670050118103,-0.695834021288028,0.2562527258590708,-1.0153150312137107,-0.007250146975396916,1.7829861519008785,2.8067407998880913,-0.807319553236104,0.9024841194538745,1.1003650449071702,-0.38215685911202096,-0.5971318492633366,-0.03684027978812875,-0.16566181155277937
2007-01-31,-2.0140814168728567,-0.7697524497253542,-1.1318939795595304,1.5759944111700328,0.47340453718334846,-0.964261865365849,-1.3241571545860165,4.42536764524911,-2.5073082388088967,-1.0172722058361605,-1.2375279526043574,-0.9705958357706865,-0.9974269081469231,-0.21277024380451864,-0.1005412292218774
2007-02-28,-1.2938175710295108,-1.494623625149672,-1.212540184555776,1.7109500158830868,0.8006231181117097,-0.9090872840558535,-2.2840454350530908,3.8784415811901147,-3.1574334748503827,-2.376117726193979,-2.254795897162867,-1.0418714278230885,-1.0881920657202586,-0.09351467217457361,-0.03882079313195429
2007-03-31,-0.6416781977303706,-3.217092361271343,-1.3787763602679892,-0.692933598441957,0.6988477333399284,-0.25172452606030943,-0.7081768786839431,2.902730213675743,-2.9304183784326043,-2.745027180356417,-2.2020214925663053,-1.114786289794778,-1.4397282928796775,0.140800000432132,0.05295125547566762
2007-04-30,0.20916205516101735,-1.2130439209387498,-1.473106082794331,-0.4362241199114684,0.7478091341812524,0.9995355815359396,1.8049458944996728,1.869725518359392,-2.0587543992985333,-1.8082945144107605,-1.391879710199182,-1.1405758416172025,-1.7243702405606565,0.36330959377534505,-0.05335117549699459
2007-05-31,-0.7138110962162093,-0.8124738450996691,-1.3294666448508756,-0.7875200288614851,0.7506475823491092,1.2244571528562553,2.785068843040333,1.7912323129062917,-2.100613745733859,-2.5965009892131787,-1.59859912615663,-1.0396638680478332,-1.545259878219773,0.3851847265807572,0.12416264262042256
2007-06-30,0.9269573994312876,0.311456245935579,-0.5827970722116035,-0.23668032770169678,-0.16191867074644745,0.8705196755201476,0.5597712549766211,0.8907236828706537,-1.0953086210510155,-0.6593298117651069,-0.03318909051260696,-0.5350797199094387,-0.38129745395915254,0.4231598135100539,-0.052400276393531675
2007-07-31,-0.672688626328262,-0.3424925494107733,-1.0465717773071912,-0.03616309117641394,-0.9328522343758883,1.1801265030473393,-0.016543843863449318,0.9946142095256205,-1.2961077188608414,-1.5606264205103992,-0.374842468736412,-0.7291225899997809,-1.0948574912575184,0.4318137762053306,-0.0707628658938073
2007-08-31,-0.8117789830795886,-0.43262704139861885,-1.4617578275902217,0.016930905859748914,-1.248086292335408,-1.3654276315190703,-1.7481229353301315,1.2041626964451546,-1.5205248094879522,-2.768837180788868,-0.9391633308823885,-1.2035903708625757,-1.7774926874228176,0.39187329596028125,-0.02140631011074606
2007-09-30,-0.28832836231772396,-1.398235189854059,-1.6841486132968166,-1.4388677366597478,-1.2867906331441628,-0.8407599239306613,-0.9786781899057758,1.1517808317816751,-1.4643582461344125,-2.8736991004821344,-1.059683697710365,-1.4667325896759107,-1.9645566287982994,0.7042633854915162,-0.08539824911931394
2007-10-31,-0.8716595766015723,-1.5090262814404447,-1.9006591140641942,-1.1729702456272526,-1.238591258527751,2.6157755396476086,0.5853838492589789,1.457660871546241,-1.6926682077174386,-4.035638299919868,-1.5513731816211116,-1.7303161340410407,-2.22410876311726,-0.19870123131357437,0.0062056936742217825
2007-11-30,-0.03422400135987517,-0.8590374109304384,-1.667091820421357,-0.8521633491322043,-1.1706628067918778,1.096322543662188,1.8676181115070387,1.2077420234545435,-1.4009107461677106,-3.1046048005879103,-1.2322567087988008,-1.5251700890328361,-1.8858495566353302,0.16503059817144386,0.01773833874243445
2007-12-31,0.10455835987756124,-0.5711600413594614,-1.9268821089056103,-0.6463657511911414,-2.282041354037957,0.2351624824372899,0.9178075654801844,0.450127056780915,-1.8381211868045662,-2.4014551888747837,-0.65636764579891,-2.626608143720804,-2.1290013301485495,0.41732113412102495,-0.309405362228031
2008-01-31,-3.004460588488815,-2.007294045020868,-1.9656789669066292,1.514908885736132,0.46793486992732125,3.058837522962533,0.3933136128408469,2.0745806538370855,-2.17173444510103,-4.810626872518389,-2.5590960652257984,-1.3304544319672247,-2.723559785205846,-2.2422513903595207,0.07051000852714122
2008-02-29,0.6536690336209671,-1.383782320013037,-1.497533802785686,1.703235912669134,0.8896072807216034,-0.4709770647697823,-0.5114775642698663,1.0952684277528395,-1.4622685010457823,-2.6201200486122453,-1.3185857688372913,-0.9790289590273088,-1.7928301964584716,0.7602927316087548,-0.07763381425499233
2008-03-31,-0.5845428981951588,-1.8381165475974655,-1.4474106826634925,1.3131233311470996,0.7942719890962564,2.8305006580749525,1.5381415387820276,1.1698689615667757,-1.2486176756405347,-2.3286570025830473,-1.3199564571502445,-0.9577184205307726,-1.85697930842885,-1.8903618890871592,-0.046959847370876745
2008-04-30,-0.2777968544696666,-0.14798603818341288,-1.5294871896985318,-0.4996621867507002,0.7178596935336933,-0.7779272385817915,-2.1253107753935656,1.0760974783717403,-1.0470847449090417,-1.9372589904091253,-1.151268374259951,-1.0105925719142044,-2.07086134531037,1.6539038233172025,-0.08567828927643098
2008-05-31,-0.5494741845815213,-1.0268720641236264,-1.5123794481201216,-1.3442924736024018,0.5436137070625453,-0.2612728231033756,0.13469882587565887,1.160464845847553,-0.9232154991723533,-1.7628892971635821,-1.210845093665726,-1.077871613587946,-2.120218226088698,1.2269949931163602,-0.22144431556124994
2008-06-30,-1.7191864051279502,-1.863668628763916,-1.931371178045553,-0.20688349527750965,0.6103164925540172,-0.5484801491167856,-2.15800757153248,1.7155206419355904,-0.9295984689515103,-1.8881841762513671,-1.9073332332172332,-1.3835556176735766,-3.3863107799954593,1.9986488690583728,0.2369694333276585
2008-07-31,2.269899700808133,-0.005848997778355597,-1.3219072470244766,2.0387904791560993,1.3651813387358955,-0.41693747011540444,0.3575671051885277,0.13986541994574714,-0.4340577110615338,-0.9383268662509884,0.15778652205778976,-0.8259238390176669,-1.5317262215044007,1.3254351271259377,0.02774286248210706
2008-08-31,0.3873070797581052,0.648901697200672,-1.0548217880904265,1.826690956689717,1.226699169713183,-0.07095631901014206,0.24610224065888944,-0.15996912847570166,-0.23980291882435606,-0.7095210070622376,0.6766852342586498,-0.6709114671137837,-1.1371413888639725,0.671506694499544,-0.0463338998703504
2008-09-30,-0.20515863418688807,1.6698219639491307,-1.0125935803467538,0.5995316338877847,1.1869445110261254,-0.215239383074031,0.8975008357605602,-0.12683200427635447,-0.15371826106657802,-0.6721465161217259,0.4965018231927474,-0.6533913567744142,-1.1694962564570843,0.7620914994844545,-0.29647760576627263
2008-10-31,-2.2718873709798757,-1.5150942560451834,-1.2539332334570237,0.8710049127430491,2.429860338956284,-0.28815813371273935,0.5717048462859188,1.2268364144963246,-0.3802466613559905,-1.1137774880712819,-1.3542128368205395,-0.6181199649239686,-2.175167800128859,0.8843852304985493,-0.06493633622000891
2008-11-30,-0.19757754951663606,-1.9582433023962535,-1.279745573093772,0.36126223871091356,2.109078998405061,0.12605326411478557,0.23327772025660665,1.158622398588464,-0.28276019805965236,-0.9716797946519896,-1.3167165939775938,-0.6105665301442543,-2.263470213628689,0.15738828949076875,0.09477580145174368
2008-12-31,1.0434583500813621,-0.9259679375257831,-1.0847744351227095,1.156103634822602,1.6007989582306403,-0.5479837007805372,-0.771266624539403,2.205498375458215,-0.2550985520252279,-0.5963170968461898,-0.4430826865970908,-0.536014959281348,-2.492065967442461,1.1175455755752692,-0.020248160829947424
2009-01-31,0.20933919484559868,0.8457877366724058,-0.4992744688515768,-0.5747542621152253,0.2443230890767498,-0.28868432096017227,-0.209891492826036,1.2349291987546958,0.0612662719496001,-0.4707174381243721,-0.06070487633701971,-0.39779686393296315,-1.284409796845685,0.4603146722933094,-0.06187540371808753
2009-02-28,-0.18073946621941114,0.8753446115421243,-0.7415651642410953,-0.5379500948627124,0.0792845348721679,0.8778380846331947,0.4709226712627357,0.8601641325172128,0.31715299278625697,-0.43087430765568707,0.08375523083651118,-0.6550548877965072,-1.835747410127645,-1.060832348854499,0.26666981636410064
2009-03-31,2.5365745438807634,1.903803067445542,0.27799280192111414,0.9879326004666381,1.6679747143621082,-0.334473057095838,0.49593033639962936,-1.175790639743646,1.257302645080848,0.35241620987900296,3.5746924882337985,0.4770962349790728,0.08069420272568995,0.16175351813677,-0.14054002277899963
2009-04-30,-0.8479632401027108,0.9946792206982241,0.03350021024054245,1.4637107269995508,0.4886846768566317,1.500621795251375,0.9895714649219877,-0.49199164471910534,0.9718983003379971,0.11579640973458523,1.1449397082678727,0.15621435435687536,-0.4228356766605917,-1.2429498007888737,0.6026421468201015
2009-05-31,4.66866016325075,4.785393448715732,3.2643800763303483,3.584862064675655,3.6675086879629952,1.389056087863241,-0.15656014915377137,-3.4265643324829025,3.28351769478885,1.9587322066360393,6.51222552359581,1.8785213249083372,2.6330704282947384,1.9609211043112482,-0.16062672945698506
2009-06-30,-0.8196750872605697,1.5209556224753136,3.021947111372804,3.534075749156557,3.2994959719905474,0.27221708732674393,0.710719040023192,-2.2629158181622304,2.134514265881959,1.501620935700069,1.7881251207314541,1.8233620724859163,2.8373846336210566,0.48494632479267474,0.053345980705292714
2009-07-31,0.3799766008652233,2.2139079678444333,1.8954210837377805,2.347716059776894,2.5640928926460624,2.216526907717562,0.6256608233760291,-2.2885609250117076,2.398683035967087,1.8382019461898236,1.3975858574217903,1.597339186593165,1.6830186996912901,1.8225110761105257,0.09649012094417347
2009-08-31,0.584214046138216,0.10133257370540054,2.110688450780661,-0.2251212997571973,2.0387989681347425,1.5350074301002334,0.5610415314225315,-2.35628513681671,2.726862203400367,2.209014744805619,1.2287445753162844,1.8283020989242373,1.7555871921200903,1.744331598249858,-0.08281778104538848
2009-09-30,-0.3998978260006963,0.3868694368455748,1.747725277912364,-0.6259649750086314,1.8064911674830622,0.8908237661736076,0.7790843655907124,-1.8875212989353847,2.111727630610293,1.8323622185905026,0.37547172584626193,1.6195901771587866,1.5788541786119472,0.8585666975985946,-0.04533725454275384
2009-10-31,-0.18834633956945843,-0.005118320006202832,2.707010613508169,-0.6589808123602785,1.4756853258620675,0.6791530092713121,-0.21237842199223264,-1.621357184023401,1.8200999139298932,1.6138484715759769,-0.16382349825117531,2.1587132775659246,2.490182212410766,1.7681621820344668,0.0026773777707163942
2009-11-30,0.055175164815259366,-0.3719857541501267,2.578608092565319,-1.1768129802149632,-1.151969581806644,-1.1025186670818097,-1.5921189719038567,-1.5224484385478678,1.8424707266203668,1.5400504454898054,-0.05395561698318573,4.555211673805576,2.412566635870092,-1.9118847471791895,0.12853900484505595
2009-12-31,0.7187249083975092,0.4074622666958054,2.328611995482629,-0.7392921739244801,-1.339338593034147,2.06192025240578,0.8578201947853343,-1.7829591669543954,1.7849760320910542,1.8506251138507752,0.45102071937899385,3.8203879930636915,1.9743945140605599,4.946763549081296,-0.07441549470026149
2010-01-31,-0.3704427825127145,0.2774802976505459,1.8042252321906984,-0.642980129482923,-1.3103727303343693,-0.03085544592844864,0.041242523007259266,-1.4672115576433857,1.2457379128035837,1.4092895768869136,0.025444500045176066,2.4840264568785964,1.6904930846071717,0.1821435220369895,0.09788584124112062
2010-02-28,0.5042912341443277,0.585539558303015,2.2191120304318495,-0.5411704248253054,-1.2602360132002357,-0.9071187596204473,0.32116095164730024,-1.5893386960896978,1.8349071396806986,1.536665040990017,0.46757370848077445,2.934644883706477,1.876629350893512,-1.6532076107010372,0.04819939976877866
2010-03-31,0.22331369749356964,0.22948544802276927,1.1929366606223601,-0.6941080496122399,-1.3435166934667784,0.20455077262196322,-0.7444881957565611,-1.541868000941445,2.0036718601185695,1.4519488311921953,0.5377456859032692,1.6684430003295059,1.029429713958569,0.3143036520299642,-0.018555867070374966
2010-04-30,-0.17343008097356793,0.3924255683071832,1.480646617504105,-0.9267891747066822,-1.328707796569897,-0.7624568283391544,-0.6491880074705741,-1.360935040332746,1.6852938994853812,1.2120839072442966,0.21002969690752277,2.1633073040964437,1.2736452196258476,-1.2488199905549815,-0.0449180717422586
2010-05-31,-0.3261425428456044,-0.19386174835383266,-0.20524387008687445,-1.0083570948478522,-1.1797087380840703,0.6346366453758729,1.5798408675716091,-1.1465940043156522,1.2478562817671608,0.945179141698244,-0.19253437549264843,-0.28877642646514157,-0.05481725708402891,-0.41287114674283454,0.22909594984150497
2010-06-30,1.185743764014921,0.48905984519945755,0.5880239516054867,-0.07933188873014431,-0.730197997740831,0.6024727253403689,0.17111536920811032,-1.3989155163392017,2.484921689223179,1.3339893505387443,0.863963321688292,0.46439391222466647,0.4565841488572921,0.39583348947397445,0.055549801230498456
2010-07-31,0.11852559272337561,0.7375359538297396,0.5330421888654713,-0.2199814369350252,-0.9032968130258657,0.7863455426839294,1.3996295038355706,-1.3345273832740077,2.323720735006977,1.2547678900809618,0.7483533606113606,0.537478349843987,0.3737581517419645,0.5921832252620862,-0.04963262420240999
2010-08-31,-0.4441323792623236,0.6612399002608935,0.1068909380563883,-0.1641503396126831,-0.7658450312354795,-1.345821524076253,-1.8595343934423725,-1.112694977634634,1.613860480674549,0.9331357148615497,0.14383421005954344,0.0494223739109173,0.12022222683341778,-0.7830580189262877,-0.011869575555383882
2010-09-30,-0.2055558344046292,-0.37843948164813385,0.2350148023484323,-0.9615938166464574,-0.7126995961606882,-1.4803154019343419,-2.439000945891622,-0.9720139196358768,1.3036524867722037,0.7448594339805708,-0.09842525441943077,0.17383589555114978,0.2005532523102091,-0.9865589756185229,-0.07957639850211172
2010-10-31,-0.6065901867388831,-0.9048442715447975,0.09007296773932692,-1.0876281890944384,-0.5856400762407933,-1.289022350850853,-2.1959056387829703,-0.7299895782269006,0.7350947585807557,0.431421163745811,-0.6413223068960295,-0.0030684946950851025,0.1348433313740885,-0.7924648511950796,0.006243097510547551
2010-11-30,-0.17431209224761518,-0.732248412073723,0.03265451613820609,-0.908275045920568,-0.5896871729602663,-1.1217392550980654,-0.17147337209396843,-0.6260570242330028,0.6329071413168726,0.3290814642463121,-0.7984259065796455,-0.022786394444804726,0.07761546931037977,-0.6861492408472374,0.06018757177906162
2010-12-31,0.1448115056147794,-0.5264759276451079,-0.24351885732601358,-0.6317530584468055,-1.2129784726577801,-1.2869502170647087,-0.3784997295067969,-0.8962226906298878,0.2807428911440775,0.38839240391521074,-0.4993202741263567,0.21304173618210204,-0.20685221176120405,-0.6560011265871843,-0.13110387963204406
2011-01-31,-1.0513516590002905,-0.8804697240107497,-0.5115432541076641,-0.3318676655390359,-0.9820562985300794,-1.0729966957939787,-0.2720751777072732,-0.6065895815382499,-0.6590874016527668,-0.2615768965543894,-1.1437779586267458,-0.23802287913979273,-0.382678257103864,-0.46002898752404797,0.021111776747287318
2011-02-28,-0.06163849303511384,-0.7796165404351723,-0.8346194748333765,-0.3169295610567392,-0.8974011065895792,-0.9762151653886765,-0.4768361654666495,-0.666517196215886,-0.8203172954935138,-0.3620137995049914,-0.8885575906696088,-0.6125292943772703,-0.6349252666384869,-0.33019171119406776,0.18551684032858756
2011-03-31,0.9390775978538007,-0.1298886431329436,-0.5204471886834229,0.18951888316232818,-0.3904509485719754,-0.5314829406611715,0.923577187255075,-1.2779477061756639,0.7075086839577316,0.7634007845835437,0.26222040737285984,-0.45317003848501075,-0.6390564619078145,-0.3511817348402409,-0.055129232077888994
2011-04-30,-0.5515760009311758,0.2759596917196611,-0.7571302924163142,-0.12097266761515646,-0.3959911739653003,-0.27865020312156996,0.9917534662668711,-1.4640415710117973,-0.06712582473711723,0.42112182669254905,-0.21459051363547474,-0.5904605937789412,-0.7941833998210246,-0.2339014892167776,-0.12912231917425865
2011-05-31,-1.068657469556143,-0.5001003462889123,-1.250677855604503,0.2914737424409465,-0.2008374232031943,-0.8717211559686628,-0.43345467149503136,-0.39474502823793683,-2.1088380577534576,-2.3302184756844384,-1.0126048390862206,-0.9359422020121931,-1.168562051696262,-0.3885801788068332,-0.027562902856092933
2011-06-30,-0.32318615440387005,-1.9166677029948775,-2.0072536216004995,-0.7320195266681196,-0.19204227786384145,-0.9097925881819602,-1.908893219644349,0.0904261025891494,-2.2853046846315626,-2.7465186329475935,-1.2535096624197306,-1.4751510514120822,-1.6671900859143853,-0.055911729854292234,0.015477523068913143
2011-07-31,0.06171451759452473,-1.2722768810234457,-1.8781250885363292,-0.4649857613821812,-0.27824658616641806,-1.013113700333359,-1.518114486891632,0.18007981777244572,-1.851729447418953,-2.303792574407454,-1.0641812917598126,-1.5090709661985862,-1.571716159449825,0.042126617548402516,-0.07276337901845589
2011-08-31,-0.8819085447173425,-0.8906042090531991,-1.7556197472668127,-1.2762086871686815,-0.1434859949726091,-1.0282535449670014,-0.6387689236676005,1.3883058485079032,-2.353452850595494,-3.3090888494909696,-1.6047250427178608,-1.4619421612014742,-1.5146331437949483,0.12975364100652517,-0.07674083138545187
2011-09-30,-0.8537898510691293,-1.2549665423123422,-1.7253927306198973,-0.9709240801811797,-1.1332426149480532,-0.7832283501530082,0.3942495894182416,2.686231002124396,-2.5051246610525104,-3.7725091701930284,-1.6994824044763628,-2.157158979533217,-1.5376846034582388,0.1809516216020595,0.012798599511701498
2011-10-31,0.12519003710389615,-1.175322984566384,-1.3750929398418201,-0.9481346540269524,-1.0591113127520775,-0.7931353572622223,-0.5771274634645661,2.4772490924166015,-1.928634918990049,-2.84428769940419,-0.9371115296088204,-1.4920651451890945,-1.2384875339188408,0.11438152262381478,-0.13938294841618706
2011-11-30,-1.5829371243795405,-1.6281516632778779,-1.543435873878046,-0.25917116110576705,-1.5145922482333107,-0.4817782914523359,0.16072421773704587,4.947223197388081,-2.2752328802562687,-3.6851343265136314,-1.807753115348205,-1.7398362357511323,-1.4831085295181512,0.2314050482246241,-0.20248410266244357
2011-12-31,-2.107619687208018,-2.494544309411657,-1.8335551300648842,0.5490292275336838,-0.2456053876538178,-0.17283113909211775,0.48721548170011414,1.3117364679555001,-2.50995480510682,-3.5319020140043484,-2.702514489632352,-1.6799092876638237,-1.6233371183463223,0.1499194932367151,0.22527552832614817
2012-01-31,2.43038553567828,-0.6918808764201112,-1.0854792817329426,3.4938450110283674,2.6530956609374643,-0.19519963621598507,0.7770463237909305,-1.0430208217301957,-1.3587225870561572,-1.5301210091299766,-0.2152792281922963,-0.7576671683912237,-0.8922250566870599,0.3190617542107282,0.2430054476081411
2012-02-29,2.243462762794714,1.9313445123772617,-0.5021723750121724,3.16632226726588,3.737183311153815,2.0493053809706616,1.9927857026923819,-2.498156255557947,-0.42109977664249015,-0.2206947396383557,2.038958684779581,-0.4077403875553112,-0.4552833374369629,-0.07814538076826494,0.030353598459995846
2012-03-31,0.23232639244411282,3.301145095085533,-0.86463026315813,0.2912068825091769,2.6899380045440338,1.7917208715663118,1.2767414099452974,-1.8598410900769926,-0.24356200096534808,-0.04043687720566429,1.846233750972459,-0.5250317770372454,-0.636333461965793,-0.7191205959122903,-0.06947086868781906
2012-04-30,-0.5998168187600115,1.0799672076284759,-0.838948362503473,0.9727776434996075,2.3797052055228343,0.8014881156531358,0.8005637264173343,-1.0654259449873575,-0.4259033171575064,-0.34938504560010464,0.9336959440677456,-0.4725235278932366,-0.621287928386318,-0.21965780932226325,-0.1872642763601619
2012-05-31,-1.5609430976113834,-1.2106788402624495,-0.99879825423806,0.046037196355340676,2.270201713140569,0.054619483509360085,-1.0791064447552374,0.20494706632297247,-0.8989723885266626,-1.190285900899235,-0.6389735754388536,-0.4860791644150514,-0.8390859028588991,0.14391254858420516,0.0018901045184165476
2012-06-30,0.06401317565529796,-1.2755238500366113,-0.8591834863503175,-0.22651314912304538,1.320675001469511,-0.5739824679954217,-1.7261221646757887,0.261802990086629,-0.7389539546334907,-0.9969847624036943,-0.8274782173573826,-0.48410752816539726,-0.7269560020711466,0.5373886907878977,0.10635812955616764
2012-07-31,1.059193114206735,-0.2863546871364824,-0.49802590666404195,0.7360127329745104,0.7651404224593338,0.9204080824661793,0.16871955174852907,-0.35636858279389805,-0.2856258398584992,-0.3500558591427662,-0.09926991556399876,-0.303131399842144,-0.378862788920569,-0.16211190439298434,-0.008036083670052593
