LIIL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2022-01-31,0.24440929642572937,0.0012123640969334245,1.048546745851101,-0.9526235789638408,-0.3043475636231172,-0.5517059929984123,0.3363890708013763,-0.6313165781007577,0.1848429274732446,-0.22036821967183604,-0.2907813136818143,1.4959019673100498,0.9581969545261757,-0.45962792639576744,0.005761918098176494
2022-02-28,-0.2998268421309416,-0.2703262765295256,-0.3985081447667468,-0.9478003386287414,-1.0525658057974625,-0.2636127436306722,0.47559492225666783,-0.5266087762411363,0.09884220940934635,-0.31811255324856164,-0.40109349126572447,0.12359176729393899,-0.4393993492917579,-0.18164864366131916,0.3194003731297609
2022-03-31,1.6607364795243644,0.9295363230307104,-0.047898065784032315,0.32581916649194637,-0.07028458419425382,0.53932735512398,1.437088775768764,-0.521370557567286,0.41212713689428604,0.14208171630388422,1.1554578377548257,-0.07342706372354275,-0.4725618056750668,0.3491015801708536,-0.05519587837272699
2022-04-30,-0.9676142706474484,0.27708936859795674,-0.2761305746994217,0.8157783864954254,-0.3072062923737558,-0.5431396988263191,0.04707852424711276,-0.39184644125595575,0.10353747564256714,-0.2493747499967772,0.16231234822868013,-0.1943397031555988,-0.6057940686748325,-0.33654017499270866,-0.17954735921784654
2022-05-31,-1.7429845732867346,-0.6111211654103054,-0.420400781932896,1.506942541415323,0.3188137143050512,-1.024880522318568,-0.9429255657170277,-0.19880948891528136,-0.5096444407071701,-0.9179779476012199,-1.2665518501296746,-0.6496026912684651,-0.5067363500633716,-0.5746005188510612,0.0662962887564246
2022-06-30,-0.051441575219355544,-1.9682183329559761,-0.40478112582807657,-0.12148445278269197,0.30198046683637203,-1.1341899984175354,-1.8715352868217126,-0.04995321529630157,-0.5397819183009517,-1.1687593526658593,-1.2085093006899288,-0.6519604773273455,-0.6627787299725931,-0.6340979513158367,0.12921883783585997
2022-07-31,0.39676767637790356,-0.9235171589640457,-0.29002002184851255,0.3418948847935194,0.36593192689855925,-1.0141733777320967,-0.9750750907612026,0.07854960376162426,-0.26998599940007095,-0.9298792330355834,-0.6330837671048222,-0.5765540214880507,-0.6281550712606917,-0.6446182273675654,-0.05949351938600674
2022-08-31,-0.8682054820258306,-0.35298348582239103,-1.1287555925434591,-0.4315127086124105,0.46248051374388477,-0.9646782760348902,-0.36296674638867776,0.38033040232973825,-0.7399190093034183,-1.3792133851713007,-1.2483214861315777,-1.4966779592119959,-1.096409563018897,-0.36776766613831974,-0.03480598785059277
2022-09-30,-0.6455733719726432,-0.7631938441410875,-1.4419435899483828,-0.3652427475419274,-0.704007243909016,-0.6462965255438768,0.22854604166797796,0.7647925731291708,-1.0791582387622691,-1.546755387937469,-1.2210162813753254,-1.5854939274504436,-1.2739109114233862,-0.20932039480353254,-0.07526069395950323
2022-10-31,-0.8725102181114874,-1.6170720740177182,-1.3206297103517186,-1.343630735915178,-0.6948736739812038,-1.1233827912393801,-0.703814045606704,1.4654228823936195,-1.5904637360442666,-1.8184772821508073,-1.4143457918729705,-1.3753013750101957,-1.1653645448838672,-0.2951166263186371,-0.0068928616830478935
2022-11-30,-0.38742416125337564,-1.2423041317852148,-1.4495550272267994,-1.1606095049707317,-1.2468186094993772,-0.9871396086561799,-0.7428660865180218,3.5196861699920654,-1.6599103240795288,-1.7516088187688907,-1.3464830905692855,-1.3893781454504592,-1.3698760162774954,-0.21208671235845084,0.11860585023822488
2022-12-31,0.4315086353819667,-0.5231033804904995,-1.2060864418066692,-0.44903434156898064,-1.1018750483626676,-0.40118271965672414,-0.044584643465185717,2.3088259624188305,-0.9044391208428356,-1.1195297286970718,-0.6473078107471799,-0.9718753719276447,-1.0864022214713143,-0.1888479413415479,-0.033723368565713965
2023-01-31,-0.5434446183403997,-0.3209268393621337,-1.4092374125199514,-0.7194270571291298,-1.62867558147858,-0.7348377922523186,-0.06340962663935201,2.3612171364678796,-1.0966546339662904,-1.1845516462641608,-0.7048598362219184,-1.1506664400926812,-1.304358908877309,-0.18089480973495828,0.11398664796878327
2023-02-28,0.3796903631734446,0.16958676278960866,-1.2301587834750836,-0.6518709928245849,-1.380493074249224,-0.29831887234078747,0.8148380036882512,1.2101288789322417,-0.20615583794693534,-0.5486290504728609,-0.1025280661700839,-0.8837131074433344,-1.136273739117805,-0.16445953605111857,0.07952173219721659
2023-03-31,0.3617413532167581,0.07235728451594237,-1.5012221633850313,-0.7257268017940142,-1.2705916581870378,-0.01374001427303587,-0.04781524140053386,0.9939829631141905,0.20003913693669223,-0.13894863490630127,0.3269853047762764,-1.6145172319872922,-1.4568990412512461,-0.04662773385602263,-0.011329869271200764
2023-04-30,-0.3809276217423528,0.27641253170474805,-1.347648367069687,-0.8859898017742588,-1.4381715472444592,-1.033410245750279,0.23469426663498608,0.9027013263620112,0.021662649261222154,-0.358594814659499,0.03170748019783051,-1.2829619883287562,-1.2660848794381565,-0.1582704437147831,-0.007115316551167207
2023-05-31,-0.3334172963640149,-0.2393415436413306,-0.9772941777573875,-1.100502986207901,-1.32546081602481,-1.0962654457642484,-0.6904978041186007,0.8176508557924063,-0.0506140299329755,-0.4746078667163833,-0.3283414376232777,-0.5377943888041624,-0.8781902243291113,-0.29849797861644367,0.08717250348533494
2023-06-30,0.4374015588678966,-0.20433754354232755,-0.8663713006597835,-0.93665911606006,-1.392722934380678,1.1780581851550267,0.26498161560857625,0.12864440291797458,1.2814384079029864,0.6073208608855413,0.1558485244382274,-0.3128498178405935,-0.8083151297003266,0.0950277555423964,0.1444382090761454
2023-07-31,0.919224357333531,0.6874483837992446,-0.7669738261133371,-0.5302301092467196,-1.337808117329005,-0.18354722341072388,0.376423886255461,-0.8333853914452379,2.967170994357217,2.486005171176439,0.9063102409297555,-0.2581914814895325,-0.7840206539418506,-0.21144963982215767,0.22860252766788816
2023-08-31,1.6045243690042676,2.0617072261005345,-0.05418670776500409,-0.5982034424403557,-0.6084931390318573,2.9295039426997302,1.9387119461550637,-2.1217526705407455,3.3502487133971903,3.747928942852215,2.3145618744119876,0.4300916504596024,-0.4188862944729398,1.204177401791292,-0.05146753766309311
2023-09-30,-0.8322755676766613,1.1405122564012844,-0.02019342369690153,0.6996383955378418,-0.13115823981079996,0.6437392494588373,0.053531921628491554,-1.9053761474031272,1.467451919899136,1.758157824181189,0.8691930091360087,0.16094173922683827,-0.37215436160702153,0.26360275314142695,0.006862755622590271
2023-10-31,-0.24583687484717945,0.39494196647112595,0.36445167994672595,0.7341736515667185,-0.1655713148693244,1.517933095128017,1.1387656063596323,-1.9384817634797715,1.018730326616936,1.2959082055699491,0.3627372949931988,0.7245769405285554,-0.2070680214579769,1.6468084091491018,-0.04298906423635111
2023-11-30,-0.771414260235323,-1.278585966062289,0.32486562459568785,-1.276341580069382,0.04744215355640412,0.9216258384765594,-0.4952454388883923,-1.7898641498269368,0.3786611826893404,0.5330807908495412,-0.571248438978639,0.47599148008570524,-0.2151720239426769,0.8541740946963002,-0.017983836678203757
2023-12-31,-0.48516220917862635,-0.988987014748963,-0.0717406912661105,-1.2854482785613306,0.16173808116575936,-0.12410649699370338,-0.16493153930612342,-1.5711693884544458,0.07785877457270966,0.13634921102123365,-1.0274464862260735,-0.09710154897017917,-0.41125260896165106,-0.264443637759052,-0.008528874312976654
2024-01-31,-0.39341271553046886,-1.0781566863921348,0.10493412874339951,-1.3087105610946692,-0.09665003278651424,-0.4137782810030013,-0.873845520533381,-1.3408720070262485,-0.1548616020741236,-0.16937832922988247,-1.1863919328771384,0.2802731138663313,-0.28846392609657706,-0.5991110265379035,-0.03802406876124097
2024-02-29,-0.6285450408297508,-0.9679858932765892,-0.41860686545745707,-1.292337369267776,-2.3682058750035098,-0.7991469455688259,-1.1553313713822528,-1.0313614599840966,-0.5160072362072192,-0.6512287167862417,-1.2015818526780377,6.2281769245772205,-0.6654861456522732,-0.6361589221008362,0.17431326486096754
2024-03-31,1.345877484881767,0.20885000324555844,0.06452945866321134,0.3705048733668375,-0.5765771542363304,3.074817528040474,2.001660125376265,-2.0906005397346124,-0.16225746291092658,0.4749769863596561,0.19852491968522654,0.3943816555909784,-0.5826639015492644,2.3244821253910186,0.2532361359786808
2024-04-30,2.4352442552066886,1.9717470689170955,1.7267335953051028,0.9969830121396207,0.6640490811511627,0.973725202907567,1.508148894358592,-2.315051011852181,1.1798046690241886,1.7174934757191211,2.4651262736908195,0.7099447196330617,-0.052678498121009706,1.2755493095943393,0.05350414113700481
2024-05-31,0.17906913852000828,2.400590544024736,2.0833156593879543,0.22091933019923576,0.4457495599530279,1.612686646800566,2.3666766128800445,-1.8325985905807167,1.013010861536697,1.3432602532481326,1.9448056964110587,1.1450179249758865,0.12763720350051186,2.5741761627306343,-0.04826100016158596
2024-06-30,-0.9869514377230815,0.8552277122765748,1.070395931960929,1.6130662676748522,0.671586709220009,1.0815533177588397,-0.2028553101098749,-1.2886899091526431,0.336569359177656,0.5467676733894246,0.6199726963650595,0.37465801559464645,-0.1590435118949125,1.1527580280288252,-0.016663761700626237
2024-07-31,-0.5891117111840853,-0.7363972472862353,0.21326820248842485,-0.6559133889060647,0.8073367185071773,0.10303333977141489,-0.13894675970524867,-0.9486819410415718,-0.0174240504298554,0.08864019715517245,-0.10602417004867135,-0.2524250112171189,-0.6527456140307921,-0.16698674561810253,-0.12190660728656198
2024-08-31,-1.6474546188123886,-1.7125875523762852,-1.258995898068927,-0.549758662048348,1.51664833454129,-0.5912300649366984,-1.3736272212128608,-0.463417684022097,-0.8195608509575344,-0.8101841594579701,-1.3923934241293305,-1.2757243764649413,-2.1454607973763102,-0.4595263243095382,0.16072292849276082
2024-09-30,1.3245393662986442,-0.4367779938322849,-0.33370311645083495,1.5341146597097288,1.6638024318175646,0.21164384219023294,-0.4762702969528148,-0.6495816248249728,-0.06404502460944383,-0.12238585432060677,-0.4384760051688332,-0.7349498905456,-1.1922731197426737,-0.18885380163727353,-0.10299837780668547
2024-10-31,-1.4179476324647777,-0.891156170160137,-0.8213449106059753,1.7706348283041873,0.3555933362094983,-0.9989351681814628,-1.1990620783969965,-0.2682811279516779,-0.8167954721529576,-0.9103140379936516,-1.1640646653041817,-0.8527200264513038,-1.4567561580323225,-0.7508357223991605,-0.10078916105426844
2024-11-30,-1.3636611269153807,-0.8265625464341048,-1.0325247352234357,1.4672497424601718,0.3432393346883749,-0.928621381950998,-0.5285520609144746,0.126751122620463,-1.542891161327593,-1.7110234999916447,-1.626721371529676,-1.0138507298278476,-1.4775821369518902,-0.6378064342830445,-0.14342322616143965
2024-12-31,-1.6853222596616517,-2.551072664348887,-1.4706089410319891,-1.365270545776808,0.6109711729519823,-0.9785161810050522,-1.4236736085300985,0.8287877018829934,-2.4501432005122923,-2.7913485293466627,-2.189174960132848,-1.3477331092326732,-1.7981134803272634,-0.46743322903152135,0.044332474030749656
2025-01-31,0.19249117660955115,-1.4591769116298823,-1.2019909988620396,0.26812594967077574,0.801916003017319,-0.012096657011433462,1.0246352670607346,0.8203992955104217,-2.050151012829856,-2.2605315030056956,-1.4128510573904256,-1.1572446427599885,-1.4298992074421601,-0.38187359460962134,-0.05590677438782892
2025-02-28,-0.7550257957998081,-1.1309938381621856,-1.2338672724696231,0.16173600010054548,0.5348717635270064,-0.6847750451303726,0.5075065649332874,1.3403891855074985,-2.273081519853275,-2.53473620890721,-1.4733250039498933,-1.144086646331978,-1.3842961968348377,-0.4931788388714458,0.054238144631986236
2025-03-31,0.32064630578830444,-0.1227709875326031,-1.5286550505517633,-0.5183859608645518,-0.65551346659306,-1.0551394145016957,0.04820490570056362,1.4621736579231353,-2.259097661003397,-1.9511776511206407,-0.6902314951217996,-1.353602198234792,-1.6696723032539968,-0.3797136183596916,0.012482891139039727
2025-04-30,-0.05408459887944434,-0.24910999343471524,-2.085646362958561,-0.6101810886876736,-0.6970414739230744,-1.104758214915283,-1.61691785625339,1.5515309090034723,-1.9954661697936231,-1.777885922644244,-0.33190688440886623,-1.9149950263133204,-2.250687150806045,-0.046707859645551644,0.16938843060596892
2025-05-31,1.3891401786919126,0.8405916881847837,-1.670317582404186,-0.0810785246216371,0.17241684949890976,-0.15845341006901462,0.0035870143640512834,0.5486663403192695,-1.041734310051791,-0.5864611887385244,0.7947355768306584,-1.4292726029880816,-1.6987566255083228,-0.4245363193635871,-0.12019250461315695
2025-06-30,-1.3104569460979199,-0.01232736960902405,-1.687910416767939,1.1944389174439847,-0.12869720121102282,-0.8461210339227146,-0.08119583361600158,1.7244510910188064,-1.6924380512006427,-1.5362380962317523,-0.2224367734947535,-1.4628444305834902,-1.725625343915648,-0.2578897418900299,-0.012397165350414968
2025-07-31,-0.2643066540197905,-0.12608385045015238,-1.5349671757181884,1.1254024731903989,-0.21138570124463207,-1.087481382887937,-0.08344361398279915,1.9263927844210131,-1.6175103501312387,-1.591499312178911,-0.3326761719475337,-1.3342907510447375,-1.5516270079146135,-0.16105890444220192,-0.030113455158314182
2025-08-31,-0.3713155577646917,-1.025668514005257,-1.2353072651605537,-0.692368307121445,-0.40301203551617965,-1.1282260065051495,-1.6113116906721405,2.063620957344847,-1.583421864643689,-1.7016440200062095,-0.5550325738920302,-1.0839156943581532,-1.2414220153906967,-0.2907912883506489,-0.0210717555723808
2025-09-30,-0.213049243164973,-0.47017955826990465,-1.464025510042205,-1.6299622236285505,-0.48346287216494455,-1.0625914960184117,-0.9303728883337197,2.062117853908159,-1.5696699130230183,-1.7951447062061257,-0.6389493061101162,-1.296862946029042,-1.5058537211743523,0.0840709786093744,-0.0378542626552926
2025-10-31,-0.39131786472176994,-0.5422093059543168,-1.2252744266996975,-1.4856127982543603,-0.4220673407580354,-0.9018348782928645,-0.5109900136437424,2.189387644266348,-1.5577838097956285,-1.9521288204034168,-0.7853442789421194,-1.0862598017284786,-1.2798052784813598,-0.0492185599649648,-0.007930255675977556
2025-11-30,-0.07890850146225609,-0.3707546526378963,-0.9620428319394995,-1.2351335488474506,-2.6471515535290773,0.5748458413170585,1.5484255872367998,2.036069074185637,-1.4050666920723516,-1.8416551227791553,-0.4927601432033453,-1.198953971020841,-1.0044165283662536,-0.4880697283169568,-0.0017615237537381744
2025-12-31,-0.03294412362422144,-0.27320347788086946,-0.5877118292370681,-1.1258020455763085,-3.2504757562121593,-0.05018831477866142,0.9895727724801844,1.8834455491089173,-1.2423880619976606,-1.7000625135066438,-0.3397857500232107,-0.5795695285194276,-0.5749520942182541,-0.37299480548586006,0.008610293529205771
2026-01-31,0.062396932930477884,-0.027025132137033156,-0.6128260883519233,-1.3166070279360123,-2.47112944439978,-0.14456543380490453,0.8807016747076164,1.6938422277158254,-1.0626831816746498,-1.5114101101630966,-0.15700652923991024,-0.8759493415864826,-0.6145252027486922,-0.3650173938705785,0.11364968778861213
2026-02-28,1.088730306135723,0.6081585045806869,-0.13672655625148075,-0.2904395155761908,-1.1186724491556113,2.5724658325870515,0.6670690432355729,0.7502687459948778,-0.48264265598101436,-0.5835432350046525,0.6549062933992607,0.09164594224938784,-0.04440885369464356,0.11861183400915762,-0.0008919281102672588
